idx,anger,happy,sad,fear,surprise,disgust
banjo,0.0625,0.4375,0.15625,0.15625,0.0,0.1875
peace_symbol,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
star-struck,,,,,,
currency_exchange,0.0,1.0,0.0,0.0,0.0,0.0
smiling_face_with_sunglasses,0.028372900984365953,0.7608569774174869,0.028372900984365953,0.08627678054429647,0.06601042269832079,0.030110017371163866
maple_leaf,0.0,0.7714285714285715,0.0,0.17142857142857143,0.02857142857142857,0.02857142857142857
keycap_0,0.0,0.7857142857142857,0.0,0.0,0.21428571428571427,0.0
woman_student_medium-light_skin_tone,,,,,,
thinking_face,0.08261245674740485,0.3594290657439446,0.1046712802768166,0.19420415224913495,0.09948096885813149,0.15960207612456748
CL_button,,,,,,
man_with_white_cane_medium-dark_skin_tone,,,,,,
woman_detective_dark_skin_tone,,,,,,
goal_net,,,,,,
baby_angel_dark_skin_tone,,,,,,
pick,0.09412780656303972,0.5051813471502591,0.10988773747841106,0.13363557858376512,0.0714594127806563,0.08570811744386873
woman_police_officer_medium_skin_tone,,,,,,
registered,0.04105571847507331,0.5659824046920822,0.10850439882697947,0.09970674486803519,0.12609970674486803,0.05865102639296188
link,0.03037413635771086,0.18732890105592492,0.027897275453004824,0.024898970147308044,0.7197236344674749,0.009777082518576457
flexed_biceps_medium-dark_skin_tone,,,,,,
ice_skate,0.0,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.0
man_raising_hand_light_skin_tone,0.0,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,0.0
Togo,,,,,,
person_facepalming_medium-light_skin_tone,,,,,,
woman_dark_skin_tone_bald,,,,,,
keycap_8,0.0,1.0,0.0,0.0,0.0,0.0
shuffle_tracks_button,0.25,0.75,0.0,0.0,0.0,0.0
man_in_lotus_position_medium-dark_skin_tone,,,,,,
Iraq,,,,,,
hear-no-evil_monkey,,,,,,
face_with_rolling_eyes,0.12045123726346434,0.21470160116448325,0.08842794759825327,0.18850072780203783,0.0789665211062591,0.3089519650655022
man_in_motorized_wheelchair,0.0,1.0,0.0,0.0,0.0,0.0
woman_medium_skin_tone_white_hair,,,,,,
orange_circle,0.0,1.0,0.0,0.0,0.0,0.0
person_walking_medium-light_skin_tone,,,,,,
grinning_face_with_smiling_eyes,0.013927576601671309,0.8310120705663882,0.028783658310120707,0.06592386258124419,0.04735376044568245,0.012999071494893221
backhand_index_pointing_up_light_skin_tone,0.0,0.5,0.0,0.5,0.0,0.0
Switzerland,,,,,,
Hungary,,,,,,
kimono,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
woman_cook_medium-light_skin_tone,,,,,,
woman_medium_skin_tone_blond_hair,,,,,,
crossed_fingers,0.012333965844402278,0.8273244781783681,0.05502846299810247,0.03225806451612903,0.05218216318785579,0.020872865275142316
person_biking_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
video_game,0.042735042735042736,0.6410256410256411,0.0,0.23076923076923078,0.05128205128205128,0.03418803418803419
cloud_with_lightning,0.0,1.0,0.0,0.0,0.0,0.0
Japanese_dolls,,,,,,
wind_face,0.0,0.5,0.0,0.5,0.0,0.0
file_folder,0.0,0.0,0.0,1.0,0.0,0.0
sled,0.0,0.4,0.2,0.0,0.0,0.4
two-thirty,,,,,,
razor,0.10160427807486631,0.46203208556149733,0.05668449197860963,0.0877005347593583,0.038502673796791446,0.253475935828877
person_getting_haircut,0.0,0.5,0.0,0.0,0.5,0.0
right-facing_fist_light_skin_tone,,,,,,
OK_hand,,,,,,
crown,0.028268551236749116,0.6607773851590106,0.0636042402826855,0.11071849234393404,0.0800942285041225,0.05653710247349823
thumbs_up_medium_skin_tone,0.03571428571428571,0.7366071428571429,0.0625,0.06696428571428571,0.05357142857142857,0.044642857142857144
bright_button,0.0,1.0,0.0,0.0,0.0,0.0
large_blue_diamond,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
pool_8_ball,0.2,0.4,0.0,0.2,0.0,0.2
folded_hands_medium-light_skin_tone,,,,,,
fly,0.05063291139240506,0.4531645569620253,0.11392405063291139,0.1468354430379747,0.07848101265822785,0.1569620253164557
window,0.10607621009268794,0.29351184346035014,0.11122554067971163,0.1627188465499485,0.11328527291452112,0.21318228630278063
woman_medium-light_skin_tone_red_hair,,,,,,
vampire_medium_skin_tone,,,,,,
man_golfing_medium-light_skin_tone,,,,,,
woman_astronaut,0.5,0.5,0.0,0.0,0.0,0.0
woman_pouting_medium-light_skin_tone,,,,,,
houses,0.08695652173913043,0.1956521739130435,0.21195652173913043,0.266304347826087,0.06521739130434782,0.17391304347826086
Portugal,,,,,,
fairy_medium-light_skin_tone,,,,,,
soft_ice_cream,0.011811023622047244,0.7165354330708661,0.051181102362204724,0.03937007874015748,0.16141732283464566,0.01968503937007874
Russia,,,,,,
chart_increasing,0.0,0.6666666666666666,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.0
articulated_lorry,0.0,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.0
man_wearing_turban_medium-dark_skin_tone,,,,,,
waving_hand_medium_skin_tone,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285
SOS_button,,,,,,
man_technologist_medium_skin_tone,,,,,,
level_slider,0.0,0.0,0.0,0.0,1.0,0.0
face_with_symbols_on_mouth,0.19459238017206062,0.10815239655878738,0.1188037689471528,0.2535845964768538,0.04465383039737812,0.2802130274477673
radio,0.12949640287769784,0.37410071942446044,0.13309352517985612,0.18345323741007194,0.11151079136690648,0.0683453237410072
trumpet,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
star_and_crescent,0.0,0.0,0.0,1.0,0.0,0.0
lizard,0.15151515151515152,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.06060606060606061,0.09090909090909091
scorpion,0.0641025641025641,0.6153846153846154,0.08974358974358974,0.07692307692307693,0.1282051282051282,0.02564102564102564
taxi,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.6083333333333333,0.09166666666666666,0.03333333333333333
clinking_glasses,0.010309278350515464,0.8505154639175257,0.02577319587628866,0.041237113402061855,0.05154639175257732,0.020618556701030927
pig,0.06759443339960239,0.4831013916500994,0.10337972166998012,0.14314115308151093,0.07554671968190854,0.1272365805168986
right_arrow,0.4818181818181818,0.02727272727272727,0.00909090909090909,0.004545454545454545,0.4772727272727273,0.0
vulcan_salute_medium-dark_skin_tone,,,,,,
snowman,0.024390243902439025,0.7560975609756098,0.024390243902439025,0.14634146341463414,0.024390243902439025,0.024390243902439025
woman_in_tuxedo,,,,,,
person_raising_hand_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
woman_juggling,,,,,,
oncoming_automobile,0.02531645569620253,0.7848101265822784,0.11392405063291139,0.02531645569620253,0.0379746835443038,0.012658227848101266
tiger,0.05357142857142857,0.375,0.1,0.2642857142857143,0.039285714285714285,0.16785714285714284
vulcan_salute_dark_skin_tone,0.0,0.5,0.0,0.5,0.0,0.0
Sint_Maarten,,,,,,
Palestinian_Territories,,,,,,
card_index,0.0,0.0,0.0,1.0,0.0,0.0
bookmark,0.4,0.6,0.0,0.0,0.0,0.0
pushpin,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.0
prayer_beads,0.0,0.4,0.0,0.6,0.0,0.0
man_gesturing_NO_dark_skin_tone,,,,,,
woman_with_veil_medium-light_skin_tone,,,,,,
woman_running,,,,,,
ice_cream,0.0,0.6842105263157895,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842
full_moon_face,0.0,0.6666666666666666,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.047619047619047616
wavy_dash,,,,,,
magnifying_glass_tilted_right,0.02956989247311828,0.8763440860215054,0.010752688172043012,0.002688172043010753,0.08064516129032258,0.0
horizontal_traffic_light,,,,,,
man_kneeling_light_skin_tone,,,,,,
guitar,0.06329113924050633,0.7088607594936709,0.06329113924050633,0.0759493670886076,0.05063291139240506,0.0379746835443038
2nd_place_medal,0.0,0.75,0.0,0.25,0.0,0.0
woman_in_lotus_position_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
potato,0.07392197125256673,0.41478439425051333,0.1806981519507187,0.15811088295687886,0.039014373716632446,0.13347022587268995
raised_fist_medium-light_skin_tone,,,,,,
microphone,0.07692307692307693,0.6666666666666666,0.02564102564102564,0.04487179487179487,0.07051282051282051,0.11538461538461539
goblin,0.06666666666666667,0.3,0.06666666666666667,0.31666666666666665,0.15,0.1
backhand_index_pointing_left_light_skin_tone,0.2,0.4,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333
Ecuador,,,,,,
face_without_mouth,0.06741573033707865,0.38202247191011235,0.1797752808988764,0.2247191011235955,0.02247191011235955,0.12359550561797752
victory_hand_light_skin_tone,0.047619047619047616,0.6111111111111112,0.07142857142857142,0.07936507936507936,0.047619047619047616,0.14285714285714285
party_popper,0.006702412868632708,0.9028150134048257,0.00871313672922252,0.029490616621983913,0.04088471849865952,0.011394101876675604
mermaid_dark_skin_tone,0.0,0.0,0.0,1.0,0.0,0.0
person_with_skullcap_dark_skin_tone,,,,,,
goggles,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0
man_in_lotus_position,,,,,,
woman_judge_dark_skin_tone,,,,,,
heart_with_arrow,0.017587939698492462,0.9120603015075377,0.010050251256281407,0.02512562814070352,0.02763819095477387,0.007537688442211055
pinching_hand,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,0.0
small_blue_diamond,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0
person_kneeling,,,,,,
amphora,,,,,,
movie_camera,0.013761467889908258,0.7018348623853211,0.05504587155963303,0.11926605504587157,0.05045871559633028,0.05963302752293578
man_pilot_light_skin_tone,0.0,0.5,0.0,0.5,0.0,0.0
Haiti,,,,,,
left-facing_fist_medium-dark_skin_tone,,,,,,
spoon,0.1111111111111111,0.36507936507936506,0.15873015873015872,0.12698412698412698,0.1111111111111111,0.12698412698412698
Taurus,,,,,,
open_file_folder,,,,,,
man_elf_medium_skin_tone,,,,,,
spider_web,0.0,0.5,0.0,0.375,0.0625,0.0625
tomato,0.06643356643356643,0.44755244755244755,0.1888111888111888,0.13286713286713286,0.045454545454545456,0.11888111888111888
sushi,0.018867924528301886,0.660377358490566,0.16981132075471697,0.018867924528301886,0.07547169811320754,0.05660377358490566
old_man,0.5,0.25,0.25,0.0,0.0,0.0
steaming_bowl,0.0,0.8,0.2,0.0,0.0,0.0
keycap_5,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0
anchor,0.045454545454545456,0.5909090909090909,0.13636363636363635,0.09090909090909091,0.0,0.13636363636363635
pot_of_food,0.15384615384615385,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.0,0.0
man_cook_medium-dark_skin_tone,,,,,,
mage_light_skin_tone,,,,,,
Bahrain,,,,,,
old_woman_medium-light_skin_tone,,,,,,
exploding_head,0.06165703275529865,0.30057803468208094,0.11175337186897881,0.21965317919075145,0.18882466281310212,0.11753371868978806
lipstick,0.0425531914893617,0.723404255319149,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.0851063829787234
teacher,0.038348082595870206,0.6784660766961652,0.11504424778761062,0.07374631268436578,0.04424778761061947,0.05014749262536873
railway_car,0.0,1.0,0.0,0.0,0.0,0.0
double_exclamation_mark,0.09375,0.8125,0.0625,0.03125,0.0,0.0
woman_judge_medium-light_skin_tone,,,,,,
ninja_medium-light_skin_tone,,,,,,
people_wrestling,0.0,1.0,0.0,0.0,0.0,0.0
stop_button,0.09523809523809523,0.047619047619047616,0.0,0.7619047619047619,0.0,0.09523809523809523
pregnant_woman_medium-light_skin_tone,,,,,,
drum,0.029850746268656716,0.47761194029850745,0.04477611940298507,0.11940298507462686,0.19402985074626866,0.13432835820895522
red_heart,0.01718268763170692,0.8844221105527639,0.027881342194845192,0.04052520667855406,0.023180418220132924,0.006808234721997083
OK_hand_medium_skin_tone,,,,,,
UP!_button,,,,,,
ambulance,0.0625,0.203125,0.109375,0.078125,0.515625,0.03125
balance_scale,0.0,0.5,0.0,0.5,0.0,0.0
man_frowning_medium-dark_skin_tone,,,,,,
man_golfing_medium-dark_skin_tone,,,,,,
speaking_head,0.11170212765957446,0.24468085106382978,0.031914893617021274,0.14893617021276595,0.0398936170212766,0.4228723404255319
black_small_square,,,,,,
hand_with_fingers_splayed_dark_skin_tone,,,,,,
United_States,,,,,,
water_closet,,,,,,
bullseye,0.0,0.5454545454545454,0.0,0.2727272727272727,0.0,0.18181818181818182
man_technologist_dark_skin_tone,,,,,,
woman_facepalming_light_skin_tone,0.09523809523809523,0.25,0.125,0.24404761904761904,0.10119047619047619,0.18452380952380953
men_holding_hands_medium_skin_tone,,,,,,
Australia,,,,,,
raising_hands_medium-dark_skin_tone,,,,,,
woman_vampire,,,,,,
woman_shrugging_medium-dark_skin_tone,,,,,,
kitchen_knife,0.11851851851851852,0.21481481481481482,0.13333333333333333,0.4740740740740741,0.014814814814814815,0.044444444444444446
European_Union,,,,,,
Indonesia,,,,,,
woman_mechanic,0.0,0.75,0.25,0.0,0.0,0.0
closed_mailbox_with_raised_flag,0.0,1.0,0.0,0.0,0.0,0.0
Slovenia,,,,,,
otter,0.0,1.0,0.0,0.0,0.0,0.0
toolbox,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
white_flag,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
egg,0.3547681539807524,0.2909011373578303,0.09011373578302712,0.10061242344706911,0.09492563429571303,0.06867891513560805
woman_judge_medium_skin_tone,,,,,,
vertical_traffic_light,0.0,0.0,0.0,0.0,1.0,0.0
bus,0.06806282722513089,0.4083769633507853,0.16230366492146597,0.12041884816753927,0.1099476439790576,0.13089005235602094
brick,0.07291666666666667,0.3854166666666667,0.07291666666666667,0.25,0.052083333333333336,0.16666666666666666
woman_judge,,,,,,
chequered_flag,0.04878048780487805,0.8292682926829268,0.0,0.07317073170731707,0.024390243902439025,0.024390243902439025
P_button,,,,,,
singer,0.037383177570093455,0.5700934579439252,0.102803738317757,0.12149532710280374,0.056074766355140186,0.11214953271028037
woman_cook_medium_skin_tone,0.0,0.0,0.0,1.0,0.0,0.0
man_dancing_medium-light_skin_tone,,,,,,
smiling_face_with_horns,0.04995693367786391,0.43669250645994834,0.04306632213608958,0.40223944875107664,0.03617571059431524,0.03186907838070629
thread,0.09462365591397849,0.45806451612903226,0.07526881720430108,0.1978494623655914,0.07741935483870968,0.0967741935483871
sign_of_the_horns_light_skin_tone,0.046511627906976744,0.5581395348837209,0.0,0.27906976744186046,0.046511627906976744,0.06976744186046512
Isle_of_Man,,,,,,
man_tipping_hand_dark_skin_tone,,,,,,
red_circle,0.0945945945945946,0.7297297297297297,0.06756756756756757,0.06756756756756757,0.04054054054054054,0.0
woman_student,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
office_building,0.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.7272727272727273,0.0
cut_of_meat,0.0,0.7058823529411765,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705
woman_detective_light_skin_tone,0.0,0.0,0.0,1.0,0.0,0.0
skunk,0.0,0.0,0.0,0.2,0.0,0.8
man_in_steamy_room_light_skin_tone,,,,,,
palms_up_together_light_skin_tone,0.0,0.5,0.0,0.5,0.0,0.0
person_in_tuxedo_medium_skin_tone,,,,,,
red_question_mark,,,,,,
Santa_Claus_medium_skin_tone,,,,,,
Tunisia,,,,,,
man_dancing_light_skin_tone,0.0,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0
deaf_woman_light_skin_tone,,,,,,
person_with_skullcap,,,,,,
blossom,0.008849557522123894,0.8495575221238938,0.04424778761061947,0.05309734513274336,0.02654867256637168,0.017699115044247787
shamrock,0.05964467005076142,0.5824873096446701,0.116751269035533,0.07614213197969544,0.09137055837563451,0.07360406091370558
dress,0.04501607717041801,0.6479099678456591,0.08681672025723473,0.10771704180064309,0.05466237942122187,0.05787781350482315
man_artist,0.0,1.0,0.0,0.0,0.0,0.0
woman_technologist_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
man_fairy_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
woman_teacher,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
woman_farmer_medium_skin_tone,,,,,,
ghost,0.07311028500619579,0.42627013630731103,0.07558859975216853,0.3618339529120198,0.023543990086741014,0.03965303593556382
white_exclamation_mark,0.0,0.75,0.08333333333333333,0.16666666666666666,0.0,0.0
olive,0.06382978723404255,0.425531914893617,0.2127659574468085,0.23404255319148937,0.0,0.06382978723404255
horse_racing_medium-light_skin_tone,,,,,,
fairy_light_skin_tone,,,,,,
woman_police_officer_light_skin_tone,,,,,,
house,0.081799591002045,0.3197852760736196,0.1273006134969325,0.2333844580777096,0.07413087934560328,0.16359918200409
Azerbaijan,,,,,,
breast-feeding_light_skin_tone,,,,,,
check_mark_button,,,,,,
man_raising_hand,0.0,1.0,0.0,0.0,0.0,0.0
Congo_-_Kinshasa,,,,,,
TOP_arrow,,,,,,
woman_farmer_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
man_singer_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
woman_astronaut_light_skin_tone,,,,,,
woman_astronaut_medium-light_skin_tone,,,,,,
family_man_man_boy_boy,,,,,,
woman_rowing_boat_light_skin_tone,,,,,,
Capricorn,,,,,,
woman_pouting_medium_skin_tone,,,,,,
person_frowning_medium-dark_skin_tone,,,,,,
couple_with_heart_woman_man,0.0,1.0,0.0,0.0,0.0,0.0
family_woman_woman_boy_boy,0.0,1.0,0.0,0.0,0.0,0.0
man_getting_massage,,,,,,
weary_face,0.08296943231441048,0.37957675512260663,0.16963385959019148,0.23480013436345315,0.03963721867651999,0.09338259993281828
man_health_worker_medium_skin_tone,0.0,0.0,0.0,0.0,1.0,0.0
oncoming_taxi,0.0,1.0,0.0,0.0,0.0,0.0
hibiscus,0.0,0.7961165048543689,0.038834951456310676,0.02912621359223301,0.009708737864077669,0.1262135922330097
woman_pilot,,,,,,
multiply,0.08333333333333333,0.75,0.16666666666666666,0.0,0.0,0.0
woman_teacher_medium_skin_tone,0.0,0.0,0.0,0.0,0.0,1.0
Santa_Claus,,,,,,
factory,0.18932038834951456,0.1820388349514563,0.18932038834951456,0.2087378640776699,0.05339805825242718,0.17718446601941748
baby_bottle,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
woman_facepalming_dark_skin_tone,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666
rocket,0.0851063829787234,0.4340425531914894,0.07659574468085106,0.2,0.10638297872340426,0.09787234042553192
open_book,0.0,0.5813953488372093,0.0,0.046511627906976744,0.32558139534883723,0.046511627906976744
hundred_points,0.03918613413715147,0.5380557648831952,0.048982667671439335,0.13262999246420498,0.0828937452901281,0.15825169555388094
Austria,,,,,,
ladder,0.0,0.38095238095238093,0.19047619047619047,0.23809523809523808,0.09523809523809523,0.09523809523809523
man_raising_hand_medium-dark_skin_tone,,,,,,
United_Nations,,,,,,
woman_office_worker_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
locked_with_pen,,,,,,
guard_dark_skin_tone,,,,,,
oncoming_fist_medium-light_skin_tone,,,,,,
woman_medium-dark_skin_tone_red_hair,,,,,,
face_in_clouds,,,,,,
boy_medium_skin_tone,,,,,,
raised_fist,0.1780821917808219,0.5136986301369864,0.0410958904109589,0.15753424657534246,0.02054794520547945,0.08904109589041095
middle_finger,0.13394018205461639,0.07022106631989597,0.11183355006501951,0.26397919375812745,0.01950585175552666,0.40052015604681407
Somalia,,,,,,
baguette_bread,0.0625,0.625,0.0625,0.125,0.0625,0.0625
man_wearing_turban_medium_skin_tone,,,,,,
woman_technologist_medium-light_skin_tone,,,,,,
cat,0.07554945054945054,0.4381868131868132,0.13598901098901098,0.18956043956043955,0.046703296703296704,0.11401098901098901
men_holding_hands_medium_skin_tone_light_skin_tone,,,,,,
Leo,,,,,,
oyster,0.0,0.5,0.2,0.1,0.1,0.1
Canary_Islands,,,,,,
man_swimming_medium-light_skin_tone,,,,,,
cold_face,0.13157894736842105,0.34210526315789475,0.21052631578947367,0.15789473684210525,0.02631578947368421,0.13157894736842105
woman_running_medium_skin_tone,0.0,0.25,0.0,0.0,0.75,0.0
raised_hand_medium-dark_skin_tone,,,,,,
woman_medium_skin_tone_red_hair,,,,,,
man_judge_medium-dark_skin_tone,,,,,,
man_playing_handball_medium-dark_skin_tone,,,,,,
ice,0.05576776165011459,0.2546473134708429,0.08505220269926152,0.3050674815380698,0.0766488413547237,0.22281639928698752
Santa_Claus_dark_skin_tone,,,,,,
brown_heart,0.0,0.9051724137931034,0.0,0.008620689655172414,0.08620689655172414,0.0
videocassette,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.09090909090909091,0.0
skis,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
family_man_woman_boy_boy,0.0,1.0,0.0,0.0,0.0,0.0
woman_walking_medium-light_skin_tone,,,,,,
cyclone,0.0,0.3684210526315789,0.0,0.2631578947368421,0.3684210526315789,0.0
breast-feeding_medium-light_skin_tone,,,,,,
person_shrugging_medium-dark_skin_tone,,,,,,
woman_gesturing_OK_dark_skin_tone,,,,,,
bathtub,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.09523809523809523
backhand_index_pointing_right_medium-light_skin_tone,,,,,,
supervillain_light_skin_tone,,,,,,
woman_mountain_biking_light_skin_tone,,,,,,
woman_raising_hand_dark_skin_tone,,,,,,
green_circle,0.03571428571428571,0.25,0.6428571428571429,0.03571428571428571,0.03571428571428571,0.0
health_worker,,,,,,
French_Polynesia,,,,,,
ear_light_skin_tone,0.0,0.5,0.0,0.0,0.5,0.0
pound_banknote,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0
Tanzania,,,,,,
ribbon,0.0,0.576271186440678,0.23728813559322035,0.11864406779661017,0.03389830508474576,0.03389830508474576
woman_facepalming_medium_skin_tone,0.10344827586206896,0.20689655172413793,0.14367816091954022,0.20114942528735633,0.07471264367816093,0.27011494252873564
Dominican_Republic,,,,,,
infinity,0.014104372355430184,0.1227080394922426,0.019746121297602257,0.8180535966149506,0.011283497884344146,0.014104372355430184
backhand_index_pointing_down_light_skin_tone,0.0,0.6086956521739131,0.0,0.21739130434782608,0.13043478260869565,0.043478260869565216
luggage,0.07407407407407407,0.2962962962962963,0.37037037037037035,0.07407407407407407,0.1111111111111111,0.07407407407407407
dog_face,0.024896265560165973,0.7842323651452282,0.058091286307053944,0.058091286307053944,0.07053941908713693,0.004149377593360996
breast-feeding_medium_skin_tone,,,,,,
gear,0.046052631578947366,0.4243421052631579,0.0625,0.2993421052631579,0.0625,0.10526315789473684
dragon,0.07142857142857142,0.36645962732919257,0.10869565217391304,0.2857142857142857,0.08074534161490683,0.08695652173913043
woman_gesturing_OK,,,,,,
family_woman_girl,0.0,1.0,0.0,0.0,0.0,0.0
bento_box,0.0,0.8,0.0,0.0,0.2,0.0
eggplant,0.025,0.35,0.0,0.25,0.125,0.25
trident_emblem,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0
ID_button,,,,,,
loudly_crying_face,0.08416712146019041,0.41883451579649505,0.22491055727366444,0.16093626826753987,0.041598447638105635,0.0695530895640046
thumbs_down_medium-light_skin_tone,,,,,,
pleading_face,0.0415625,0.68,0.121875,0.0853125,0.043125,0.028125
old_man_medium-light_skin_tone,,,,,,
Chad,,,,,,
airplane_departure,0.1111111111111111,0.5555555555555556,0.0,0.16666666666666666,0.16666666666666666,0.0
baseball,0.13761467889908258,0.46788990825688076,0.11926605504587157,0.10091743119266056,0.11926605504587157,0.05504587155963303
bell,0.10597826086956522,0.266304347826087,0.11956521739130435,0.20380434782608695,0.12771739130434784,0.1766304347826087
grinning_cat_with_smiling_eyes,,,,,,
cup_with_straw,0.0125,0.6791666666666667,0.0375,0.0375,0.20833333333333334,0.025
man,0.12573562698053417,0.28712086917157087,0.11464463558171119,0.22023540063377095,0.038139429606156634,0.21412403802625624
sewing_needle,,,,,,
clapping_hands,0.028810408921933085,0.6895910780669146,0.04584882280049566,0.09076827757125155,0.09324659231722429,0.051734820322180915
construction_worker,0.0,1.0,0.0,0.0,0.0,0.0
person_swimming_medium-light_skin_tone,,,,,,
prohibited,0.4297082228116711,0.023872679045092837,0.038461538461538464,0.0636604774535809,0.4177718832891247,0.026525198938992044
clockwise_vertical_arrows,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
briefs,0.058823529411764705,0.7647058823529411,0.11764705882352941,0.0,0.058823529411764705,0.0
index_pointing_up_medium_skin_tone,0.1,0.6,0.0,0.2,0.0,0.1
woman_student_medium_skin_tone,,,,,,
military_helmet,,,,,,
man_frowning_medium_skin_tone,,,,,,
person_getting_massage_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
palms_up_together_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
Canada,,,,,,
woman_gesturing_NO_medium-dark_skin_tone,,,,,,
man_dark_skin_tone_bald,,,,,,
boomerang,0.0,0.7,0.0,0.1,0.0,0.2
man_surfing_medium-light_skin_tone,,,,,,
person_getting_massage_medium-dark_skin_tone,,,,,,
Iceland,,,,,,
doughnut,0.06060606060606061,0.6666666666666666,0.050505050505050504,0.08080808080808081,0.030303030303030304,0.1111111111111111
woman_getting_haircut_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
auto_rickshaw,,,,,,
person_rowing_boat,0.0,1.0,0.0,0.0,0.0,0.0
princess_medium-dark_skin_tone,,,,,,
minus,0.09836065573770492,0.32786885245901637,0.16393442622950818,0.13114754098360656,0.11475409836065574,0.16393442622950818
astronaut_light_skin_tone,,,,,,
person_light_skin_tone,,,,,,
woman_in_steamy_room_medium_skin_tone,,,,,,
transgender_flag,,,,,,
woman_swimming_medium_skin_tone,0.0,0.5,0.0,0.5,0.0,0.0
woman_with_white_cane_light_skin_tone,,,,,,
woman_getting_haircut_medium_skin_tone,,,,,,
footprints,0.0,0.4375,0.0625,0.25,0.125,0.125
waving_hand_dark_skin_tone,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
man_getting_massage_medium-light_skin_tone,,,,,,
Santa_Claus_medium-light_skin_tone,,,,,,
man_climbing,,,,,,
Israel,,,,,,
person_raising_hand_medium_skin_tone,,,,,,
woman_blond_hair,,,,,,
nose_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
woman_frowning,,,,,,
Brazil,,,,,,
funeral_urn,,,,,,
zzz,0.009287925696594427,0.3715170278637771,0.5603715170278638,0.021671826625386997,0.034055727554179564,0.0030959752321981426
person_playing_handball_medium_skin_tone,,,,,,
woman_vampire_light_skin_tone,0.0,0.6,0.0,0.4,0.0,0.0
cat_face,0.013888888888888888,0.7222222222222222,0.09722222222222222,0.125,0.0,0.041666666666666664
bell_pepper,,,,,,
woman_biking_medium-light_skin_tone,,,,,,
man_student,,,,,,
man_police_officer_medium_skin_tone,0.0,0.0,1.0,0.0,0.0,0.0
woman_farmer_medium-dark_skin_tone,,,,,,
left_arrow,0.8,0.2,0.0,0.0,0.0,0.0
bird,0.06443298969072164,0.30927835051546393,0.11082474226804123,0.2706185567010309,0.05154639175257732,0.19329896907216496
stethoscope,0.0,1.0,0.0,0.0,0.0,0.0
person_kneeling_dark_skin_tone,,,,,,
man_playing_handball,,,,,,
