idx,anger,happy,sad,fear,surprise,disgust
grinning_face_with_smiling_eyes,0.17698470502549163,0.32083029861616896,0.1023306627822287,0.20320466132556445,0.12964311726147124,0.06700655498907501
backhand_index_pointing_up_light_skin_tone,0.2413793103448276,0.3448275862068966,0.13793103448275862,0.2413793103448276,0.034482758620689655,0.0
Switzerland,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111
kimono,0.0,0.6,0.2,0.2,0.0,0.0
woman_cook_medium-light_skin_tone,,,,,,
crossed_fingers,0.23958333333333334,0.3854166666666667,0.020833333333333332,0.20833333333333334,0.11458333333333333,0.03125
video_game,0.07174887892376682,0.5336322869955157,0.05829596412556054,0.05829596412556054,0.25112107623318386,0.026905829596412557
cloud_with_lightning,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
Japanese_dolls,0.5,0.0,0.0,0.0,0.0,0.5
wind_face,0.14814814814814814,0.42592592592592593,0.1111111111111111,0.12962962962962962,0.09259259259259259,0.09259259259259259
file_folder,0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285
two-thirty,,,,,,
sled,0.0,0.0,0.0,0.0,0.0,1.0
razor,,,,,,
person_getting_haircut,0.75,0.25,0.0,0.0,0.0,0.0
right-facing_fist_light_skin_tone,,,,,,
OK_hand,0.12163509471585245,0.4336989032901296,0.09770687936191426,0.17647058823529413,0.12163509471585245,0.04885343968095713
crown,0.1598360655737705,0.39549180327868855,0.10245901639344263,0.15163934426229508,0.13729508196721313,0.05327868852459016
bright_button,0.10843373493975904,0.5502008032128514,0.0963855421686747,0.060240963855421686,0.08835341365461848,0.0963855421686747
thumbs_up_medium_skin_tone,0.12903225806451613,0.45161290322580644,0.07526881720430108,0.16129032258064516,0.0967741935483871,0.08602150537634409
large_blue_diamond,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857
pool_8_ball,0.08695652173913043,0.391304347826087,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.08695652173913043
folded_hands_medium-light_skin_tone,,,,,,
woman_astronaut,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0
woman_pouting_medium-light_skin_tone,,,,,,
houses,0.0,0.2,0.0,0.4,0.2,0.2
soft_ice_cream,0.13229571984435798,0.39299610894941633,0.21011673151750973,0.09727626459143969,0.08171206225680934,0.08560311284046693
Russia,0.0,0.75,0.25,0.0,0.0,0.0
chart_increasing,0.3125,0.25,0.125,0.125,0.125,0.0625
articulated_lorry,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.5263157894736842,0.05263157894736842
waving_hand_medium_skin_tone,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.23076923076923078,0.0,0.0
SOS_button,0.1744186046511628,0.29069767441860467,0.20930232558139536,0.20930232558139536,0.10465116279069768,0.011627906976744186
level_slider,0.25,0.25,0.25,0.0,0.0,0.25
face_with_symbols_on_mouth,0.29779274223718666,0.25252525252525254,0.08679386457164234,0.16011971567527122,0.12121212121212122,0.081556303778526
radio,0.041666666666666664,0.2916666666666667,0.125,0.2916666666666667,0.125,0.125
trumpet,0.19047619047619047,0.38095238095238093,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.09523809523809523
star_and_crescent,,,,,,
clinking_glasses,0.13333333333333333,0.4266666666666667,0.13333333333333333,0.13333333333333333,0.08,0.09333333333333334
scorpion,0.05263157894736842,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.3684210526315789,0.0
taxi,0.17333333333333334,0.28,0.05333333333333334,0.32,0.08,0.09333333333333334
pig,0.25,0.0,0.0,0.5,0.0,0.25
lizard,,,,,,
right_arrow,0.1589825119236884,0.3783783783783784,0.10015898251192369,0.1383147853736089,0.1494435612082671,0.07472178060413355
woman_juggling,0.0,0.5,0.0,0.0,0.0,0.5
snowman,0.10588235294117647,0.5529411764705883,0.08235294117647059,0.09411764705882353,0.11764705882352941,0.047058823529411764
woman_in_tuxedo,0.0,0.25,0.5,0.25,0.0,0.0
oncoming_automobile,0.09090909090909091,0.35537190082644626,0.12396694214876033,0.11570247933884298,0.2809917355371901,0.03305785123966942
tiger,0.14893617021276595,0.44680851063829785,0.06382978723404255,0.19148936170212766,0.10638297872340426,0.0425531914893617
vulcan_salute_dark_skin_tone,,,,,,
card_index,0.0,0.0,0.0,0.0,0.0,1.0
bookmark,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
pushpin,0.12339331619537275,0.5244215938303342,0.04884318766066838,0.11053984575835475,0.14138817480719795,0.05141388174807198
prayer_beads,0.08333333333333333,0.3333333333333333,0.20833333333333334,0.25,0.125,0.0
woman_running,0.1896551724137931,0.4482758620689655,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.08620689655172414
ice_cream,0.19444444444444445,0.2916666666666667,0.2361111111111111,0.20833333333333334,0.041666666666666664,0.027777777777777776
full_moon_face,0.12871287128712872,0.39603960396039606,0.12871287128712872,0.1485148514851485,0.15841584158415842,0.039603960396039604
wavy_dash,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
magnifying_glass_tilted_right,0.1774193548387097,0.28225806451612906,0.21774193548387097,0.13709677419354838,0.0967741935483871,0.08870967741935484
horizontal_traffic_light,0.0,0.6,0.2,0.0,0.0,0.2
guitar,0.21739130434782608,0.34782608695652173,0.06521739130434782,0.1956521739130435,0.15217391304347827,0.021739130434782608
2nd_place_medal,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111
woman_in_lotus_position_medium_skin_tone,,,,,,
potato,0.1568627450980392,0.3137254901960784,0.17647058823529413,0.058823529411764705,0.19607843137254902,0.09803921568627451
raised_fist_medium-light_skin_tone,,,,,,
microphone,0.13756613756613756,0.3862433862433862,0.164021164021164,0.18518518518518517,0.06349206349206349,0.06349206349206349
goblin,0.15306122448979592,0.3843537414965986,0.05782312925170068,0.22448979591836735,0.11904761904761904,0.061224489795918366
backhand_index_pointing_left_light_skin_tone,0.1875,0.3958333333333333,0.11805555555555555,0.09722222222222222,0.1597222222222222,0.041666666666666664
face_without_mouth,0.16300940438871472,0.3448275862068966,0.07836990595611286,0.21003134796238246,0.11598746081504702,0.0877742946708464
victory_hand_light_skin_tone,0.15550755939524838,0.4319654427645788,0.09071274298056156,0.1490280777537797,0.1101511879049676,0.06263498920086392
party_popper,0.09754433833560709,0.5583219645293315,0.08356070941336971,0.07196452933151433,0.13608458390177353,0.05252387448840382
goggles,,,,,,
man_in_lotus_position,0.25,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333
heart_with_arrow,0.11209439528023599,0.6106194690265486,0.06489675516224189,0.11209439528023599,0.07964601769911504,0.02064896755162242
pinching_hand,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
small_blue_diamond,0.15384615384615385,0.46153846153846156,0.0,0.0,0.15384615384615385,0.23076923076923078
amphora,0.0,0.0,0.0,0.0,0.0,1.0
movie_camera,0.15,0.33076923076923076,0.09615384615384616,0.27307692307692305,0.11153846153846154,0.038461538461538464
spoon,0.0,0.0,0.0,0.0,0.0,1.0
Taurus,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
open_file_folder,0.0,0.0,0.0,0.0,0.0,1.0
spider_web,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0
tomato,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.19047619047619047,0.23809523809523808
old_man,0.0,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.25
sushi,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
steaming_bowl,0.2,0.1,0.2,0.0,0.2,0.3
keycap_5,,,,,,
anchor,0.0,0.5,0.0,0.0,0.0,0.5
pot_of_food,0.038461538461538464,0.5692307692307692,0.13846153846153847,0.015384615384615385,0.2076923076923077,0.03076923076923077
old_woman_medium-light_skin_tone,,,,,,
exploding_head,0.1921182266009852,0.30295566502463056,0.10591133004926108,0.19458128078817735,0.0960591133004926,0.10837438423645321
lipstick,0.14153846153846153,0.44769230769230767,0.09538461538461539,0.11538461538461539,0.12153846153846154,0.07846153846153846
railway_car,0.0,0.0,0.0,0.0,0.5,0.5
double_exclamation_mark,0.29292929292929293,0.3088023088023088,0.08513708513708514,0.14285714285714285,0.08513708513708514,0.08513708513708514
woman_judge_medium-light_skin_tone,,,,,,
stop_button,0.0,0.0,0.0,0.0,0.0,1.0
pregnant_woman_medium-light_skin_tone,,,,,,
drum,0.10869565217391304,0.34782608695652173,0.08695652173913043,0.15217391304347827,0.10869565217391304,0.1956521739130435
red_heart,0.07088159280176128,0.4174404135158419,0.09366325260840433,0.08921221403273667,0.1526275485785393,0.17617497846271657
OK_hand_medium_skin_tone,0.17647058823529413,0.4264705882352941,0.058823529411764705,0.22058823529411764,0.029411764705882353,0.08823529411764706
UP!_button,,,,,,
ambulance,0.0,0.6,0.0,0.2,0.0,0.2
balance_scale,0.2,0.4,0.175,0.125,0.0,0.1
man_frowning_medium-dark_skin_tone,,,,,,
speaking_head,0.1797752808988764,0.48314606741573035,0.10112359550561797,0.12359550561797752,0.033707865168539325,0.07865168539325842
black_small_square,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.17391304347826086,0.43478260869565216,0.043478260869565216
water_closet,0.0,0.0,0.0,0.0,0.0,1.0
United_States,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
man_cartwheeling_dark_skin_tone,0.18181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.0,0.0
bullseye,0.2,0.43636363636363634,0.07272727272727272,0.03636363636363636,0.2,0.05454545454545454
man_scientist_medium_skin_tone,,,,,,
woman_facepalming_light_skin_tone,0.18253968253968253,0.30257936507936506,0.11210317460317461,0.22321428571428573,0.11507936507936507,0.06448412698412699
raising_hands_medium-dark_skin_tone,,,,,,
woman_vampire,0.0,0.0,0.0,0.0,0.0,1.0
woman_shrugging_medium-dark_skin_tone,,,,,,
kitchen_knife,0.2619047619047619,0.2698412698412698,0.14285714285714285,0.1984126984126984,0.07142857142857142,0.05555555555555555
closed_mailbox_with_raised_flag,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285
woman_mechanic,0.5,0.25,0.0,0.0,0.25,0.0
otter,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.0,0.0
toolbox,0.25,0.5,0.0,0.0,0.25,0.0
white_flag,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
egg,0.07894736842105263,0.4473684210526316,0.0,0.0,0.13157894736842105,0.34210526315789475
vertical_traffic_light,0.0,0.37037037037037035,0.07407407407407407,0.37037037037037035,0.1111111111111111,0.07407407407407407
bus,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
chequered_flag,0.1330049261083744,0.5763546798029556,0.08374384236453201,0.11822660098522167,0.034482758620689655,0.054187192118226604
P_button,0.0,0.0,0.0,0.0,0.0,1.0
woman_cook_medium_skin_tone,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.42857142857142855
man_dancing_medium-light_skin_tone,,,,,,
smiling_face_with_horns,0.21565495207667731,0.3354632587859425,0.08626198083067092,0.16134185303514376,0.15814696485623003,0.04313099041533546
sign_of_the_horns_light_skin_tone,0.23931623931623933,0.39316239316239315,0.05128205128205128,0.15384615384615385,0.11965811965811966,0.042735042735042736
man_tipping_hand_dark_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
red_circle,0.08333333333333333,0.4444444444444444,0.2222222222222222,0.06944444444444445,0.125,0.05555555555555555
woman_student,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
woman_detective_light_skin_tone,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.0
office_building,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.09090909090909091
cut_of_meat,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
palms_up_together_light_skin_tone,0.07954545454545454,0.26704545454545453,0.10795454545454546,0.3693181818181818,0.08522727272727272,0.09090909090909091
person_in_tuxedo_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
red_question_mark,0.25806451612903225,0.2862903225806452,0.10887096774193548,0.15725806451612903,0.13709677419354838,0.05241935483870968
Santa_Claus_medium_skin_tone,0.25,0.5,0.0,0.25,0.0,0.0
man_dancing_light_skin_tone,0.15789473684210525,0.3157894736842105,0.14473684210526316,0.14473684210526316,0.21052631578947367,0.02631578947368421
person_with_skullcap,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
blossom,0.07926829268292683,0.5060975609756098,0.09451219512195122,0.08231707317073171,0.11890243902439024,0.11890243902439024
shamrock,0.11578947368421053,0.4421052631578947,0.11578947368421053,0.16842105263157894,0.06315789473684211,0.09473684210526316
dress,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.043478260869565216,0.391304347826087,0.043478260869565216
man_artist,0.0,0.5,0.0,0.5,0.0,0.0
man_fairy_dark_skin_tone,0.5,0.5,0.0,0.0,0.0,0.0
woman_teacher,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
ghost,0.1493212669683258,0.35294117647058826,0.11764705882352941,0.22171945701357465,0.11764705882352941,0.04072398190045249
white_exclamation_mark,0.06666666666666667,0.4888888888888889,0.17777777777777778,0.2222222222222222,0.0,0.044444444444444446
olive,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333
fairy_light_skin_tone,0.058823529411764705,0.6470588235294118,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705
woman_police_officer_light_skin_tone,0.125,0.125,0.375,0.25,0.125,0.0
house,0.1683284457478006,0.32727272727272727,0.09149560117302052,0.2592375366568915,0.11202346041055719,0.04164222873900293
Azerbaijan,0.13333333333333333,0.6666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667
breast-feeding_light_skin_tone,,,,,,
check_mark_button,0.16149068322981366,0.3167701863354037,0.08198757763975155,0.20124223602484473,0.12422360248447205,0.11428571428571428
man_raising_hand,0.224,0.328,0.088,0.168,0.128,0.064
TOP_arrow,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
woman_farmer_light_skin_tone,0.0,0.6,0.0,0.4,0.0,0.0
woman_astronaut_light_skin_tone,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
Capricorn,0.0,0.0,0.0,0.0,0.0,1.0
couple_with_heart_woman_man,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
man_getting_massage,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
weary_face,0.17523809523809525,0.37523809523809526,0.09904761904761905,0.17523809523809525,0.12571428571428572,0.049523809523809526
oncoming_taxi,0.3,0.2,0.1,0.2,0.1,0.1
hibiscus,0.14860681114551083,0.4953560371517028,0.08359133126934984,0.09597523219814241,0.11145510835913312,0.06501547987616099
woman_pilot,0.0,0.75,0.0,0.0,0.0,0.25
multiply,0.2,0.08,0.2,0.44,0.0,0.08
woman_teacher_medium_skin_tone,0.0,0.0,1.0,0.0,0.0,0.0
Santa_Claus,0.1509433962264151,0.6226415094339622,0.07547169811320754,0.05660377358490566,0.05660377358490566,0.03773584905660377
factory,0.17857142857142858,0.32142857142857145,0.08928571428571429,0.17857142857142858,0.17857142857142858,0.05357142857142857
baby_bottle,0.12121212121212122,0.3333333333333333,0.21212121212121213,0.030303030303030304,0.18181818181818182,0.12121212121212122
woman_facepalming_dark_skin_tone,0.0,0.6,0.0,0.2,0.2,0.0
rocket,0.13805970149253732,0.44402985074626866,0.07462686567164178,0.1044776119402985,0.1865671641791045,0.05223880597014925
open_book,0.14492753623188406,0.5072463768115942,0.13043478260869565,0.057971014492753624,0.14492753623188406,0.014492753623188406
hundred_points,0.08934707903780069,0.41237113402061853,0.08247422680412371,0.2508591065292096,0.13058419243986255,0.03436426116838488
Austria,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111
man_raising_hand_medium-dark_skin_tone,,,,,,
woman_office_worker_light_skin_tone,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
locked_with_pen,0.0,0.0,0.0,0.0,0.0,1.0
oncoming_fist_medium-light_skin_tone,,,,,,
boy_medium_skin_tone,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
raised_fist,0.13559322033898305,0.3898305084745763,0.0847457627118644,0.2033898305084746,0.11864406779661017,0.06779661016949153
middle_finger,0.3018867924528302,0.37735849056603776,0.03773584905660377,0.11320754716981132,0.09433962264150944,0.07547169811320754
baguette_bread,0.14285714285714285,0.42857142857142855,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047
woman_technologist_medium-light_skin_tone,,,,,,
cat,0.2126537785588752,0.2741652021089631,0.0913884007029877,0.1704745166959578,0.1282952548330404,0.12302284710017575
Leo,0.0,0.0,0.0,0.0,0.0,1.0
man_swimming_medium-light_skin_tone,,,,,,
cold_face,0.3333333333333333,0.19753086419753085,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.09876543209876543
woman_running_medium_skin_tone,0.3333333333333333,0.0,0.5,0.0,0.08333333333333333,0.08333333333333333
ice,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091
brown_heart,0.14814814814814814,0.3148148148148148,0.2037037037037037,0.09259259259259259,0.18518518518518517,0.05555555555555555
videocassette,0.0,0.4,0.2,0.2,0.0,0.2
skis,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111
family_man_woman_boy_boy,,,,,,
woman_walking_medium-light_skin_tone,,,,,,
cyclone,0.06976744186046512,0.4883720930232558,0.023255813953488372,0.11627906976744186,0.16279069767441862,0.13953488372093023
breast-feeding_medium-light_skin_tone,,,,,,
bathtub,0.11578947368421053,0.3684210526315789,0.031578947368421054,0.15789473684210525,0.1368421052631579,0.18947368421052632
backhand_index_pointing_right_medium-light_skin_tone,,,,,,
woman_raising_hand_dark_skin_tone,,,,,,
health_worker,,,,,,
ear_light_skin_tone,0.0,0.43478260869565216,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.043478260869565216
pound_banknote,0.0,0.5,0.0,0.0,0.5,0.0
ribbon,0.07926829268292683,0.49390243902439024,0.10365853658536585,0.12804878048780488,0.13414634146341464,0.06097560975609756
woman_facepalming_medium_skin_tone,0.21782178217821782,0.3564356435643564,0.1485148514851485,0.12871287128712872,0.10891089108910891,0.039603960396039604
infinity,0.16666666666666666,0.3888888888888889,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
backhand_index_pointing_down_light_skin_tone,0.11720430107526882,0.5204301075268817,0.0913978494623656,0.08064516129032258,0.13333333333333333,0.05698924731182796
luggage,0.09090909090909091,0.5454545454545454,0.0,0.2727272727272727,0.0,0.09090909090909091
dog_face,0.00806057645334636,0.4860771861260381,0.008549096238397655,0.01074743527112848,0.23888617489008304,0.24767953102100634
gear,0.2,0.4625,0.06607142857142857,0.10714285714285714,0.11607142857142858,0.048214285714285716
dragon,0.26666666666666666,0.2,0.0,0.2,0.2,0.13333333333333333
woman_gesturing_OK,0.1875,0.25,0.375,0.15625,0.03125,0.0
family_woman_girl,0.14285714285714285,0.32653061224489793,0.22448979591836735,0.20408163265306123,0.10204081632653061,0.0
bento_box,0.0,0.0,0.25,0.0,0.25,0.5
eggplant,0.05,0.55,0.1,0.1,0.05,0.15
trident_emblem,0.125,0.25,0.0,0.5,0.0,0.125
ID_button,0.0,0.0,0.0,0.0,0.0,1.0
loudly_crying_face,0.1443001443001443,0.3518862090290662,0.13997113997113997,0.14862914862914864,0.16017316017316016,0.055040197897340756
thumbs_down_medium-light_skin_tone,,,,,,
pleading_face,0.13838405955769653,0.41756076198817604,0.10619662798335888,0.16772498357784105,0.1256842566236041,0.04444931026932341
old_man_medium-light_skin_tone,,,,,,
airplane_departure,0.10204081632653061,0.5510204081632653,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.1836734693877551
baseball,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111
bell,0.1588785046728972,0.46261682242990654,0.102803738317757,0.102803738317757,0.1261682242990654,0.04672897196261682
man,0.17703349282296652,0.3349282296650718,0.06539074960127592,0.22488038277511962,0.1467304625199362,0.051036682615629984
cup_with_straw,0.06944444444444445,0.5555555555555556,0.08333333333333333,0.06944444444444445,0.16666666666666666,0.05555555555555555
grinning_cat_with_smiling_eyes,0.3,0.26666666666666666,0.16666666666666666,0.06666666666666667,0.03333333333333333,0.16666666666666666
clapping_hands,0.22090095131505316,0.4042389479574706,0.09695019585898153,0.11632624510352546,0.10912143256855064,0.052462227196418576
person_swimming_medium-light_skin_tone,,,,,,
prohibited,0.3475409836065574,0.05245901639344262,0.24262295081967214,0.13442622950819672,0.1737704918032787,0.04918032786885246
clockwise_vertical_arrows,0.0,0.0,0.0,0.0,0.0,1.0
Canada,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0
woman_gesturing_NO_medium-dark_skin_tone,,,,,,
man_dark_skin_tone_bald,,,,,,
doughnut,0.07142857142857142,0.6071428571428571,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714
woman_getting_haircut_light_skin_tone,0.2,0.1,0.0,0.6,0.0,0.1
person_rowing_boat,0.18181818181818182,0.5454545454545454,0.0,0.09090909090909091,0.0,0.18181818181818182
minus,0.0,0.4,0.0,0.2,0.0,0.4
person_light_skin_tone,,,,,,
footprints,0.3684210526315789,0.24561403508771928,0.14035087719298245,0.17543859649122806,0.017543859649122806,0.05263157894736842
waving_hand_dark_skin_tone,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0
Santa_Claus_medium-light_skin_tone,,,,,,
man_climbing,0.0,0.0,0.0,0.0,0.0,1.0
Israel,0.0,0.0,1.0,0.0,0.0,0.0
person_raising_hand_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
woman_blond_hair,0.0,0.25,0.25,0.25,0.0,0.25
woman_frowning,0.0,1.0,0.0,0.0,0.0,0.0
Brazil,0.0,0.8235294117647058,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.0
funeral_urn,0.0,0.5,0.0,0.0,0.0,0.5
zzz,0.12941176470588237,0.24705882352941178,0.12941176470588237,0.29411764705882354,0.12941176470588237,0.07058823529411765
woman_vampire_light_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
cat_face,0.008806262230919765,0.4860567514677104,0.011986301369863013,0.008072407045009784,0.24021526418786693,0.24486301369863014
bell_pepper,,,,,,
man_police_officer_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0
left_arrow,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.15789473684210525
bird,0.2779831932773109,0.30868347338935576,0.08470588235294117,0.1399439775910364,0.12750700280112046,0.0611764705882353
stethoscope,0.047619047619047616,0.2857142857142857,0.42857142857142855,0.09523809523809523,0.14285714285714285,0.0
man_playing_handball,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
mouse_face,0.0,0.5,0.0,0.0,0.0,0.5
chart_decreasing,0.5,0.0,0.0,0.0,0.25,0.25
dumpling,0.0,0.0,0.0,0.0,0.0,1.0
Statue_of_Liberty,0.058823529411764705,0.5882352941176471,0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882
men_holding_hands,0.125,0.375,0.125,0.125,0.125,0.125
man_medium-light_skin_tone,,,,,,
ox,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.1111111111111111
printer,0.1927710843373494,0.4497991967871486,0.10040160642570281,0.10843373493975904,0.10040160642570281,0.04819277108433735
honey_pot,0.17142857142857143,0.2857142857142857,0.14285714285714285,0.02857142857142857,0.08571428571428572,0.2857142857142857
woman_getting_massage_medium-light_skin_tone,,,,,,
keycap_4,0.11538461538461539,0.5769230769230769,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.07692307692307693
magic_wand,0.2,0.2,0.2,0.2,0.2,0.0
raising_hands,0.13763440860215054,0.4645161290322581,0.06236559139784946,0.11827956989247312,0.14838709677419354,0.06881720430107527
canned_food,0.0,0.4,0.0,0.0,0.2,0.4
palm_tree,0.12,0.512,0.088,0.04,0.096,0.144
peanuts,0.045454545454545456,0.4090909090909091,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.18181818181818182
BACK_arrow,0.0,0.375,0.25,0.125,0.125,0.125
Japanese_free_of_charge_button,0.0,0.0,0.0,0.0,0.0,1.0
house_with_garden,0.09230769230769231,0.36923076923076925,0.1076923076923077,0.23076923076923078,0.15384615384615385,0.046153846153846156
woman_dancing_dark_skin_tone,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.0
up-left_arrow,,,,,,
woman_gesturing_NO_medium-light_skin_tone,,,,,,
oncoming_fist_dark_skin_tone,0.17647058823529413,0.5294117647058824,0.0,0.11764705882352941,0.0,0.17647058823529413
wrapped_gift,0.11948529411764706,0.5557598039215687,0.06985294117647059,0.07720588235294118,0.13419117647058823,0.04350490196078431
person_getting_haircut_light_skin_tone,,,,,,
seven-thirty,,,,,,
stop_sign,0.2,0.4,0.0,0.1,0.2,0.1
person_gesturing_OK_medium-light_skin_tone,,,,,,
small_airplane,0.0,0.25,0.0,0.25,0.0,0.5
white_flower,0.047619047619047616,0.5238095238095238,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.14285714285714285
ticket,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
Paraguay,0.0,0.4,0.0,0.2,0.4,0.0
peach,0.07692307692307693,0.3956043956043956,0.12087912087912088,0.10989010989010989,0.2087912087912088,0.08791208791208792
thumbs_up_medium-dark_skin_tone,,,,,,
loudspeaker,0.18333333333333332,0.35833333333333334,0.06666666666666667,0.15833333333333333,0.18333333333333332,0.05
glowing_star,0.11447811447811448,0.468013468013468,0.09932659932659933,0.10521885521885523,0.10942760942760943,0.10353535353535354
sports_medal,0.06451612903225806,0.5161290322580645,0.1774193548387097,0.03225806451612903,0.06451612903225806,0.14516129032258066
hotel,0.1377551020408163,0.35714285714285715,0.07142857142857142,0.1683673469387755,0.20918367346938777,0.05612244897959184
biohazard,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
vampire,0.0,0.0,1.0,0.0,0.0,0.0
woman_police_officer,,,,,,
person_running_medium_skin_tone,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
partying_face,0.11398318280909374,0.41762690750545,0.050451572718779196,0.1572718779196512,0.2301463718467767,0.030520087200249145
face_savoring_food,0.14576271186440679,0.4230508474576271,0.0935593220338983,0.13084745762711864,0.13830508474576272,0.06847457627118644
motorway,0.0,1.0,0.0,0.0,0.0,0.0
black_nib,0.0,0.0,0.5,0.0,0.0,0.5
woman_health_worker,0.004424778761061947,0.43805309734513276,0.030973451327433628,0.3008849557522124,0.22566371681415928,0.0
Aquarius,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
man_mechanic_light_skin_tone,0.0,0.5,0.0,0.0,0.5,0.0
persevering_face,0.1440677966101695,0.33728813559322035,0.16779661016949152,0.2033898305084746,0.09491525423728814,0.05254237288135593
man_shrugging_medium_skin_tone,0.06666666666666667,0.26666666666666666,0.2,0.3333333333333333,0.13333333333333333,0.0
